,mean_pred,frac_pos
0,0.0772720072209799,0.08571428571428572
1,0.10054088162319227,0.2631578947368421
2,0.11011397062376406,0.08928571428571429
3,0.12501202501202502,0.5
4,0.15453052182745664,0.045454545454545456
5,0.24953334771734198,0.19298245614035087
6,0.3244703238305135,0.28378378378378377
7,0.3452676849069794,0.30158730158730157
8,0.4168378400356282,0.38461538461538464
9,0.5870268722157265,0.6666666666666666
